Site ID,Date/Time,Target 1 Result,Target 1 Concentration,Target 1,Target 1 Units,Target 1 Detection Limit,Sample ID
UK_SC_Site47,2022/2/15,presence,105407.7969,N1,gc/L,1316,UK_SC_Site47_S83
UK_SC_Site47,2022/2/18,presence,81038.47965,N1,gc/L,1316,UK_SC_Site47_S84
UK_SC_Site47,2022/2/22,presence,41995.8244,N1,gc/L,1316,UK_SC_Site47_S85
UK_SC_Site47,2022/2/25,presence,38653,N1,gc/L,1316,UK_SC_Site47_S86
UK_SC_Site47,2022/3/1,presence,68095,N1,gc/L,1316,UK_SC_Site47_S87
UK_SC_Site47,2022/3/4,presence,145827.4926,N1,gc/L,1316,UK_SC_Site47_S88
UK_SC_Site47,2022/3/8,presence,313980,N1,gc/L,1316,UK_SC_Site47_S89
UK_SC_Site47,2022/3/11,presence,610566,N1,gc/L,1316,UK_SC_Site47_S90
UK_SC_Site47,2022/3/15,presence,318712.8959,N1,gc/L,1316,UK_SC_Site47_S91
UK_SC_Site47,2022/3/17,presence,131091.87,N1,gc/L,1316,UK_SC_Site47_S92
UK_SC_Site47,2022/3/21,presence,402193.5,N1,gc/L,1316,UK_SC_Site47_S93
UK_SC_Site47,2022/3/31,presence,313960.5,N1,gc/L,1316,UK_SC_Site47_S94
UK_SC_Site47,2022/4/5,presence,113628.1283,N1,gc/L,1316,UK_SC_Site47_S95
UK_SC_Site47,2022/4/7,presence,189282.8496,N1,gc/L,1316,UK_SC_Site47_S96
UK_SC_Site47,2022/4/12,presence,94652,N1,gc/L,1316,UK_SC_Site47_S97
UK_SC_Site47,2022/4/19,presence,292844.5311,N1,gc/L,1316,UK_SC_Site47_S98
UK_SC_Site47,2022/4/20,presence,88434.96349,N1,gc/L,1316,UK_SC_Site47_S99
UK_SC_Site47,2022/5/11,presence,89684.5,N1,gc/L,1316,UK_SC_Site47_S100
UK_SC_Site47,2022/5/12,presence,44120.18181,N1,gc/L,1316,UK_SC_Site47_S101
UK_SC_Site47,2022/5/17,presence,123162.5,N1,gc/L,1316,UK_SC_Site47_S102
UK_SC_Site47,2022/5/18,presence,221363.2801,N1,gc/L,1316,UK_SC_Site47_S103
UK_SC_Site47,2022/5/25,presence,54095.65917,N1,gc/L,1316,UK_SC_Site47_S104
UK_SC_Site47,2022/5/26,presence,125720.1216,N1,gc/L,1316,UK_SC_Site47_S105
UK_SC_Site47,2022/6/1,presence,238277.4666,N1,gc/L,1316,UK_SC_Site47_S106
UK_SC_Site47,2022/6/8,presence,551957.0858,N1,gc/L,1316,UK_SC_Site47_S107
UK_SC_Site47,2022/6/10,presence,374607.5,N1,gc/L,1316,UK_SC_Site47_S108
UK_SC_Site47,2022/6/15,presence,865318.5,N1,gc/L,1316,UK_SC_Site47_S109
UK_SC_Site47,2022/6/16,presence,652056,N1,gc/L,1316,UK_SC_Site47_S110
UK_SC_Site47,2022/6/22,presence,641647.5,N1,gc/L,1316,UK_SC_Site47_S111
UK_SC_Site47,2022/6/23,presence,178343,N1,gc/L,1316,UK_SC_Site47_S112
UK_SC_Site47,2022/6/29,presence,18333.55718,N1,gc/L,1316,UK_SC_Site47_S113
UK_SC_Site47,2022/6/30,presence,294363.2686,N1,gc/L,1316,UK_SC_Site47_S114
UK_SC_Site47,2022/7/5,presence,122549,N1,gc/L,1316,UK_SC_Site47_S115
UK_SC_Site47,2022/7/13,presence,288059,N1,gc/L,1316,UK_SC_Site47_S116
UK_SC_Site47,2022/7/15,presence,44565.5,N1,gc/L,1316,UK_SC_Site47_S117
UK_SC_Site47,2022/7/20,presence,59340,N1,gc/L,1316,UK_SC_Site47_S118
UK_SC_Site47,2022/7/22,presence,216879.3602,N1,gc/L,1316,UK_SC_Site47_S119
UK_SC_Site47,2022/7/27,presence,47992.1827,N1,gc/L,1316,UK_SC_Site47_S120
UK_SC_Site47,2022/7/28,presence,77613.24106,N1,gc/L,1316,UK_SC_Site47_S121
UK_SC_Site47,2022/8/2,presence,33423.26189,N1,gc/L,1316,UK_SC_Site47_S122
UK_SC_Site47,2022/8/3,presence,41119.87962,N1,gc/L,1316,UK_SC_Site47_S123
UK_SC_Site47,2022/8/9,presence,30519.69461,N1,gc/L,1316,UK_SC_Site47_S124
UK_SC_Site47,2022/8/10,presence,21934.84941,N1,gc/L,1316,UK_SC_Site47_S125
UK_SC_Site47,2022/8/17,presence,53359.5,N1,gc/L,1316,UK_SC_Site47_S126
UK_SC_Site47,2022/8/18,presence,50970.5,N1,gc/L,1316,UK_SC_Site47_S127
UK_SC_Site47,2022/8/24,presence,67501.5,N1,gc/L,1316,UK_SC_Site47_S128
UK_SC_Site47,2022/8/25,presence,40811,N1,gc/L,1316,UK_SC_Site47_S129
UK_SC_Site47,2022/8/30,presence,94384.34709,N1,gc/L,1316,UK_SC_Site47_S130
UK_SC_Site47,2022/9/1,presence,55975.5,N1,gc/L,1316,UK_SC_Site47_S131
UK_SC_Site47,2022/9/7,presence,50644.5,N1,gc/L,1316,UK_SC_Site47_S132
UK_SC_Site47,2022/9/8,presence,124933.5,N1,gc/L,1316,UK_SC_Site47_S133
UK_SC_Site47,2022/9/14,presence,77582.67606,N1,gc/L,1316,UK_SC_Site47_S134
UK_SC_Site47,2022/9/15,presence,658,N1,gc/L,1316,UK_SC_Site47_S135
UK_SC_Site47,2022/9/22,presence,52269.22842,N1,gc/L,1316,UK_SC_Site47_S136
UK_SC_Site47,2022/9/23,presence,20618.54549,N1,gc/L,1316,UK_SC_Site47_S137
UK_SC_Site47,2022/9/28,presence,9765.823409,N1,gc/L,1316,UK_SC_Site47_S138
UK_SC_Site47,2022/9/29,presence,14938.6969,N1,gc/L,1316,UK_SC_Site47_S139
UK_SC_Site47,2022/10/5,presence,21422.74562,N1,gc/L,1316,UK_SC_Site47_S140
UK_SC_Site47,2022/10/6,presence,95467.56589,N1,gc/L,1316,UK_SC_Site47_S141
UK_SC_Site47,2022/10/10,presence,658,N1,gc/L,1316,UK_SC_Site47_S142
UK_SC_Site47,2022/10/11,absence,0,N1,gc/L,1316,UK_SC_Site47_S143
UK_SC_Site47,2022/10/19,presence,182245,N1,gc/L,1316,UK_SC_Site47_S144
UK_SC_Site47,2022/10/20,presence,98604,N1,gc/L,1316,UK_SC_Site47_S145
UK_SC_Site47,2022/10/25,presence,129540,N1,gc/L,1316,UK_SC_Site47_S146
UK_SC_Site47,2022/10/26,presence,47317.5,N1,gc/L,1316,UK_SC_Site47_S147
UK_SC_Site47,2022/11/1,presence,24675.5,N1,gc/L,1316,UK_SC_Site47_S148
UK_SC_Site47,2022/11/2,presence,20278.5,N1,gc/L,1316,UK_SC_Site47_S149
UK_SC_Site47,2022/11/8,presence,13480,N1,gc/L,1316,UK_SC_Site47_S150
UK_SC_Site47,2022/11/9,presence,17202.5,N1,gc/L,1316,UK_SC_Site47_S151
UK_SC_Site47,2022/11/15,presence,92852,N1,gc/L,1316,UK_SC_Site47_S152
UK_SC_Site47,2022/11/16,presence,15616.5,N1,gc/L,1316,UK_SC_Site47_S153
UK_SC_Site47,2022/11/22,presence,197818.5,N1,gc/L,1316,UK_SC_Site47_S154
UK_SC_Site47,2022/11/23,presence,212907,N1,gc/L,1316,UK_SC_Site47_S155
UK_SC_Site47,2022/11/29,presence,16517.5,N1,gc/L,1316,UK_SC_Site47_S156
UK_SC_Site47,2022/11/30,presence,31488,N1,gc/L,1316,UK_SC_Site47_S157
UK_SC_Site47,2022/12/6,presence,120955,N1,gc/L,1316,UK_SC_Site47_S158
UK_SC_Site47,2022/12/7,presence,415696,N1,gc/L,1316,UK_SC_Site47_S159
UK_SC_Site47,2022/12/13,presence,132224,N1,gc/L,1316,UK_SC_Site47_S160
UK_SC_Site47,2022/12/20,presence,158858.5,N1,gc/L,1316,UK_SC_Site47_S161
UK_SC_Site47,2022/12/21,presence,658,N1,gc/L,1316,UK_SC_Site47_S162
UK_SC_Site47,2023/1/6,presence,24053.5,N1,gc/L,1316,UK_SC_Site47_S163
UK_SC_Site47,2023/1/10,presence,21685,N1,gc/L,1316,UK_SC_Site47_S164
UK_SC_Site47,2023/1/11,presence,64437.5,N1,gc/L,1316,UK_SC_Site47_S165
UK_SC_Site47,2023/1/17,presence,12789.5,N1,gc/L,1316,UK_SC_Site47_S166
UK_SC_Site47,2023/1/18,presence,22229.5,N1,gc/L,1316,UK_SC_Site47_S167
UK_SC_Site47,2023/1/24,presence,658,N1,gc/L,1316,UK_SC_Site47_S168
UK_SC_Site47,2023/2/1,presence,23024,N1,gc/L,1316,UK_SC_Site47_S169
UK_SC_Site47,2023/2/2,presence,6859,N1,gc/L,1316,UK_SC_Site47_S170
UK_SC_Site47,2023/2/8,presence,11648,N1,gc/L,1316,UK_SC_Site47_S171
UK_SC_Site47,2023/2/9,presence,27749,N1,gc/L,1316,UK_SC_Site47_S172
UK_SC_Site47,2023/2/14,presence,81519.5,N1,gc/L,1316,UK_SC_Site47_S173
UK_SC_Site47,2023/2/15,presence,73375.5,N1,gc/L,1316,UK_SC_Site47_S174
UK_SC_Site47,2023/2/22,presence,28330.5,N1,gc/L,1316,UK_SC_Site47_S175
UK_SC_Site47,2023/2/23,presence,97658.5,N1,gc/L,1316,UK_SC_Site47_S176
UK_SC_Site54,2020/6/9,absence,0,N1,gc/L,1316,UK_SC_Site54_S1
UK_SC_Site54,2020/6/30,absence,0,N1,gc/L,1316,UK_SC_Site54_S2
UK_SC_Site54,2020/8/18,absence,0,N1,gc/L,1316,UK_SC_Site54_S3
UK_SC_Site54,2020/8/25,presence,3893.000333,N1,gc/L,1316,UK_SC_Site54_S4
UK_SC_Site54,2020/9/1,presence,6326.267667,N1,gc/L,1316,UK_SC_Site54_S5
UK_SC_Site54,2020/9/8,presence,5498.155,N1,gc/L,1316,UK_SC_Site54_S6
UK_SC_Site54,2020/9/15,absence,0,N1,gc/L,1316,UK_SC_Site54_S7
UK_SC_Site54,2020/9/25,presence,12933.33226,N1,gc/L,1316,UK_SC_Site54_S8
UK_SC_Site54,2020/9/29,presence,11576.78467,N1,gc/L,1316,UK_SC_Site54_S9
UK_SC_Site54,2020/10/6,presence,7473.926933,N1,gc/L,1316,UK_SC_Site54_S10
UK_SC_Site54,2020/10/13,presence,658,N1,gc/L,1316,UK_SC_Site54_S11
UK_SC_Site54,2020/10/21,presence,8702.795728,N1,gc/L,1316,UK_SC_Site54_S12
UK_SC_Site54,2020/10/27,presence,5540.72145,N1,gc/L,1316,UK_SC_Site54_S13
UK_SC_Site54,2020/11/3,presence,658,N1,gc/L,1316,UK_SC_Site54_S14
UK_SC_Site54,2020/11/10,presence,11284.21606,N1,gc/L,1316,UK_SC_Site54_S15
UK_SC_Site54,2020/11/18,presence,12892.84603,N1,gc/L,1316,UK_SC_Site54_S16
UK_SC_Site54,2020/11/24,presence,30986.24949,N1,gc/L,1316,UK_SC_Site54_S17
UK_SC_Site54,2020/12/1,presence,10720.21747,N1,gc/L,1316,UK_SC_Site54_S18
UK_SC_Site54,2020/12/8,presence,46942.39898,N1,gc/L,1316,UK_SC_Site54_S19
UK_SC_Site54,2020/12/15,presence,14559.55065,N1,gc/L,1316,UK_SC_Site54_S20
UK_SC_Site54,2020/12/29,presence,51798.30596,N1,gc/L,1316,UK_SC_Site54_S21
UK_SC_Site54,2021/1/6,presence,185436.8496,N1,gc/L,1316,UK_SC_Site54_S22
UK_SC_Site54,2021/1/12,presence,196615.6876,N1,gc/L,1316,UK_SC_Site54_S23
UK_SC_Site54,2021/1/19,presence,53705.85403,N1,gc/L,1316,UK_SC_Site54_S24
UK_SC_Site54,2021/1/26,presence,63795.71249,N1,gc/L,1316,UK_SC_Site54_S25
UK_SC_Site54,2021/2/5,presence,5439.620549,N1,gc/L,1316,UK_SC_Site54_S26
UK_SC_Site54,2021/2/12,presence,658,N1,gc/L,1316,UK_SC_Site54_S27
UK_SC_Site54,2021/2/16,presence,6871.422479,N1,gc/L,1316,UK_SC_Site54_S28
UK_SC_Site54,2021/2/26,absence,0,N1,gc/L,1316,UK_SC_Site54_S29
UK_SC_Site54,2021/3/2,presence,658,N1,gc/L,1316,UK_SC_Site54_S30
UK_SC_Site54,2021/3/9,presence,1296.398369,N1,gc/L,1316,UK_SC_Site54_S31
UK_SC_Site54,2021/3/16,presence,658,N1,gc/L,1316,UK_SC_Site54_S32
UK_SC_Site54,2021/3/24,presence,658,N1,gc/L,1316,UK_SC_Site54_S33
UK_SC_Site54,2021/3/31,presence,2124.433986,N1,gc/L,1316,UK_SC_Site54_S34
UK_SC_Site54,2021/4/9,presence,658,N1,gc/L,1316,UK_SC_Site54_S35
UK_SC_Site54,2021/4/14,absence,0,N1,gc/L,1316,UK_SC_Site54_S36
UK_SC_Site54,2021/5/5,absence,0,N1,gc/L,1316,UK_SC_Site54_S37
UK_SC_Site54,2021/5/12,presence,4787.266787,N1,gc/L,1316,UK_SC_Site54_S38
UK_SC_Site54,2021/5/19,presence,2573.745161,N1,gc/L,1316,UK_SC_Site54_S39
UK_SC_Site54,2021/5/26,presence,658,N1,gc/L,1316,UK_SC_Site54_S40
UK_SC_Site54,2021/6/17,presence,2844.72318,N1,gc/L,1316,UK_SC_Site54_S41
UK_SC_Site54,2021/6/23,presence,90782.68503,N1,gc/L,1316,UK_SC_Site54_S42
UK_SC_Site54,2021/6/30,presence,36586.43208,N1,gc/L,1316,UK_SC_Site54_S43
UK_SC_Site54,2021/7/7,presence,961455.4252,N1,gc/L,1316,UK_SC_Site54_S44
UK_SC_Site54,2021/7/21,presence,55408.09661,N1,gc/L,1316,UK_SC_Site54_S45
UK_SC_Site54,2021/7/28,presence,91694.91017,N1,gc/L,1316,UK_SC_Site54_S46
UK_SC_Site54,2021/8/4,presence,30827.65322,N1,gc/L,1316,UK_SC_Site54_S47
UK_SC_Site54,2021/8/10,presence,11563.5,N1,gc/L,1316,UK_SC_Site54_S48
UK_SC_Site54,2021/8/18,presence,28097.04923,N1,gc/L,1316,UK_SC_Site54_S49
UK_SC_Site54,2021/8/25,presence,155165.5751,N1,gc/L,1316,UK_SC_Site54_S50
UK_SC_Site54,2021/9/2,presence,123645.4202,N1,gc/L,1316,UK_SC_Site54_S51
UK_SC_Site54,2021/9/8,presence,28458.38713,N1,gc/L,1316,UK_SC_Site54_S52
UK_SC_Site54,2021/9/15,presence,37390.76051,N1,gc/L,1316,UK_SC_Site54_S53
UK_SC_Site54,2021/9/22,presence,22251.33631,N1,gc/L,1316,UK_SC_Site54_S54
UK_SC_Site54,2021/9/29,presence,131256.5046,N1,gc/L,1316,UK_SC_Site54_S55
UK_SC_Site54,2021/10/6,presence,658,N1,gc/L,1316,UK_SC_Site54_S56
UK_SC_Site54,2021/10/12,presence,173948.0277,N1,gc/L,1316,UK_SC_Site54_S57
UK_SC_Site54,2021/10/13,presence,47717.80974,N1,gc/L,1316,UK_SC_Site54_S58
UK_SC_Site54,2021/10/20,absence,0,N1,gc/L,1316,UK_SC_Site54_S59
UK_SC_Site54,2021/10/28,presence,36091.47634,N1,gc/L,1316,UK_SC_Site54_S60
UK_SC_Site54,2021/11/3,presence,72898.8083,N1,gc/L,1316,UK_SC_Site54_S61
UK_SC_Site54,2021/11/12,presence,301695.5,N1,gc/L,1316,UK_SC_Site54_S62
UK_SC_Site54,2021/11/18,presence,213626.9798,N1,gc/L,1316,UK_SC_Site54_S63
UK_SC_Site54,2021/11/24,presence,66385.29038,N1,gc/L,1316,UK_SC_Site54_S64
UK_SC_Site54,2021/12/1,presence,98648.82005,N1,gc/L,1316,UK_SC_Site54_S65
UK_SC_Site54,2021/12/8,presence,68833.78853,N1,gc/L,1316,UK_SC_Site54_S66
UK_SC_Site54,2021/12/20,presence,563428.0051,N1,gc/L,1316,UK_SC_Site54_S67
UK_SC_Site54,2022/1/4,presence,143258.7791,N1,gc/L,1316,UK_SC_Site54_S68
UK_SC_Site54,2022/1/12,presence,120606.3972,N1,gc/L,1316,UK_SC_Site54_S69
UK_SC_Site54,2022/1/19,presence,74067.27146,N1,gc/L,1316,UK_SC_Site54_S70
UK_SC_Site54,2022/1/26,presence,93351.16036,N1,gc/L,1316,UK_SC_Site54_S71
UK_SC_Site54,2022/2/2,presence,27407.37179,N1,gc/L,1316,UK_SC_Site54_S72
UK_SC_Site54,2022/2/9,presence,149677.7656,N1,gc/L,1316,UK_SC_Site54_S73
UK_SC_Site54,2022/2/16,presence,145477,N1,gc/L,1316,UK_SC_Site54_S74
UK_SC_Site54,2022/2/23,presence,55617.40899,N1,gc/L,1316,UK_SC_Site54_S75
UK_SC_Site54,2022/3/2,presence,57568,N1,gc/L,1316,UK_SC_Site54_S76
UK_SC_Site54,2022/3/9,presence,168452.5,N1,gc/L,1316,UK_SC_Site54_S77
UK_SC_Site54,2022/3/16,presence,290129,N1,gc/L,1316,UK_SC_Site54_S78
UK_SC_Site54,2022/3/23,presence,426540.2595,N1,gc/L,1316,UK_SC_Site54_S79
UK_SC_Site54,2022/4/21,presence,60029.86604,N1,gc/L,1316,UK_SC_Site54_S80
UK_SC_Site54,2022/5/10,presence,75460.5,N1,gc/L,1316,UK_SC_Site54_S81
UK_SC_Site54,2022/5/11,presence,148475,N1,gc/L,1316,UK_SC_Site54_S82
UK_SC_Site54,2022/5/18,presence,126114.4071,N1,gc/L,1316,UK_SC_Site54_S83
UK_SC_Site54,2022/5/19,presence,127143.5,N1,gc/L,1316,UK_SC_Site54_S84
UK_SC_Site54,2022/5/26,presence,66872.52742,N1,gc/L,1316,UK_SC_Site54_S85
UK_SC_Site54,2022/6/1,presence,373934.9991,N1,gc/L,1316,UK_SC_Site54_S86
UK_SC_Site54,2022/6/9,presence,224685.1638,N1,gc/L,1316,UK_SC_Site54_S87
UK_SC_Site54,2022/6/10,presence,1299590,N1,gc/L,1316,UK_SC_Site54_S88
UK_SC_Site54,2022/6/15,presence,834200.5,N1,gc/L,1316,UK_SC_Site54_S89
UK_SC_Site54,2022/6/16,presence,1244543.5,N1,gc/L,1316,UK_SC_Site54_S90
UK_SC_Site54,2022/6/22,presence,246727,N1,gc/L,1316,UK_SC_Site54_S91
UK_SC_Site54,2022/6/23,presence,253581.5,N1,gc/L,1316,UK_SC_Site54_S92
UK_SC_Site54,2022/6/29,presence,471951.1171,N1,gc/L,1316,UK_SC_Site54_S93
UK_SC_Site54,2022/6/30,presence,620247.6155,N1,gc/L,1316,UK_SC_Site54_S94
UK_SC_Site54,2022/7/5,presence,74150.5,N1,gc/L,1316,UK_SC_Site54_S95
UK_SC_Site54,2022/7/14,presence,217565,N1,gc/L,1316,UK_SC_Site54_S96
UK_SC_Site54,2022/7/15,presence,69700,N1,gc/L,1316,UK_SC_Site54_S97
UK_SC_Site54,2022/7/21,presence,156685,N1,gc/L,1316,UK_SC_Site54_S98
UK_SC_Site54,2022/7/22,presence,385050.5533,N1,gc/L,1316,UK_SC_Site54_S99
UK_SC_Site54,2022/7/28,presence,61341.21972,N1,gc/L,1316,UK_SC_Site54_S100
UK_SC_Site54,2022/7/29,presence,132727.5,N1,gc/L,1316,UK_SC_Site54_S101
UK_SC_Site54,2022/8/3,presence,7397.801441,N1,gc/L,1316,UK_SC_Site54_S102
UK_SC_Site54,2022/8/4,presence,104511.9267,N1,gc/L,1316,UK_SC_Site54_S103
UK_SC_Site54,2022/8/10,presence,252516.8517,N1,gc/L,1316,UK_SC_Site54_S104
UK_SC_Site54,2022/8/17,presence,21055,N1,gc/L,1316,UK_SC_Site54_S105
UK_SC_Site54,2022/8/18,presence,15998.5,N1,gc/L,1316,UK_SC_Site54_S106
UK_SC_Site54,2022/8/24,presence,9435.5,N1,gc/L,1316,UK_SC_Site54_S107
UK_SC_Site54,2022/8/25,presence,23726.5,N1,gc/L,1316,UK_SC_Site54_S108
UK_SC_Site54,2022/8/31,presence,157755.5,N1,gc/L,1316,UK_SC_Site54_S109
UK_SC_Site54,2022/9/1,presence,16057.5,N1,gc/L,1316,UK_SC_Site54_S110
UK_SC_Site54,2022/9/7,presence,123603.5,N1,gc/L,1316,UK_SC_Site54_S111
UK_SC_Site54,2022/9/8,presence,18574,N1,gc/L,1316,UK_SC_Site54_S112
UK_SC_Site54,2022/9/15,presence,57737.5,N1,gc/L,1316,UK_SC_Site54_S113
UK_SC_Site54,2022/9/22,presence,48696.49107,N1,gc/L,1316,UK_SC_Site54_S114
UK_SC_Site54,2022/9/23,presence,66599.21106,N1,gc/L,1316,UK_SC_Site54_S115
UK_SC_Site54,2022/9/28,presence,308074.731,N1,gc/L,1316,UK_SC_Site54_S116
UK_SC_Site54,2022/9/29,presence,423065.7939,N1,gc/L,1316,UK_SC_Site54_S117
UK_SC_Site54,2022/10/5,presence,1222393.763,N1,gc/L,1316,UK_SC_Site54_S118
UK_SC_Site54,2022/10/11,presence,20951.95245,N1,gc/L,1316,UK_SC_Site54_S119
UK_SC_Site54,2022/10/12,presence,274139.6587,N1,gc/L,1316,UK_SC_Site54_S120
UK_SC_Site54,2022/10/20,presence,148500.5,N1,gc/L,1316,UK_SC_Site54_S121
UK_SC_Site54,2022/10/26,presence,65440,N1,gc/L,1316,UK_SC_Site54_S122
UK_SC_Site54,2022/10/27,presence,100715.5,N1,gc/L,1316,UK_SC_Site54_S123
UK_SC_Site54,2022/11/2,presence,43973.5,N1,gc/L,1316,UK_SC_Site54_S124
UK_SC_Site54,2022/11/3,presence,46879,N1,gc/L,1316,UK_SC_Site54_S125
UK_SC_Site54,2022/11/9,presence,149945.5,N1,gc/L,1316,UK_SC_Site54_S126
UK_SC_Site54,2022/11/10,presence,269866.5,N1,gc/L,1316,UK_SC_Site54_S127
UK_SC_Site54,2022/11/15,presence,8219.5,N1,gc/L,1316,UK_SC_Site54_S128
UK_SC_Site54,2022/11/23,presence,9211,N1,gc/L,1316,UK_SC_Site54_S129
UK_SC_Site54,2022/11/24,presence,27552,N1,gc/L,1316,UK_SC_Site54_S130
UK_SC_Site54,2022/12/7,presence,11648,N1,gc/L,1316,UK_SC_Site54_S131
UK_SC_Site54,2022/12/8,presence,33504,N1,gc/L,1316,UK_SC_Site54_S132
UK_SC_Site54,2022/12/13,presence,127136,N1,gc/L,1316,UK_SC_Site54_S133
UK_SC_Site54,2022/12/21,presence,8203,N1,gc/L,1316,UK_SC_Site54_S134
UK_SC_Site54,2022/12/22,presence,658,N1,gc/L,1316,UK_SC_Site54_S135
UK_SC_Site54,2023/1/6,presence,26186.5,N1,gc/L,1316,UK_SC_Site54_S136
UK_SC_Site54,2023/1/11,presence,7632,N1,gc/L,1316,UK_SC_Site54_S137
UK_SC_Site54,2023/1/12,presence,118016,N1,gc/L,1316,UK_SC_Site54_S138
UK_SC_Site54,2023/1/18,presence,29045.5,N1,gc/L,1316,UK_SC_Site54_S139
UK_SC_Site54,2023/1/19,presence,12469.5,N1,gc/L,1316,UK_SC_Site54_S140
UK_SC_Site54,2023/1/25,presence,8986.5,N1,gc/L,1316,UK_SC_Site54_S141
UK_SC_Site54,2023/1/26,presence,14032,N1,gc/L,1316,UK_SC_Site54_S142
UK_SC_Site54,2023/2/1,presence,10437.5,N1,gc/L,1316,UK_SC_Site54_S143
UK_SC_Site54,2023/2/8,presence,7744,N1,gc/L,1316,UK_SC_Site54_S144
UK_SC_Site54,2023/2/9,presence,77434.5,N1,gc/L,1316,UK_SC_Site54_S145
UK_SC_Site54,2023/2/22,presence,66021,N1,gc/L,1316,UK_SC_Site54_S146
UK_SC_Site54,2023/2/23,presence,92912,N1,gc/L,1316,UK_SC_Site54_S147
UK_SC_Site54,2023/2/28,presence,76170.5,N1,gc/L,1316,UK_SC_Site54_S148
UK_SC_Site60,2021/3/24,presence,658,N1,gc/L,1316,UK_SC_Site60_S1
UK_SC_Site60,2021/3/25,absence,0,N1,gc/L,1316,UK_SC_Site60_S2
UK_SC_Site60,2021/3/31,absence,0,N1,gc/L,1316,UK_SC_Site60_S3
UK_SC_Site60,2021/4/1,absence,0,N1,gc/L,1316,UK_SC_Site60_S4
UK_SC_Site60,2021/4/7,absence,0,N1,gc/L,1316,UK_SC_Site60_S5
UK_SC_Site60,2021/4/9,absence,0,N1,gc/L,1316,UK_SC_Site60_S6
UK_SC_Site60,2021/4/14,presence,658,N1,gc/L,1316,UK_SC_Site60_S7
UK_SC_Site60,2021/4/15,absence,0,N1,gc/L,1316,UK_SC_Site60_S8
UK_SC_Site60,2021/4/28,absence,0,N1,gc/L,1316,UK_SC_Site60_S9
UK_SC_Site60,2021/4/29,absence,0,N1,gc/L,1316,UK_SC_Site60_S10
UK_SC_Site60,2021/5/6,presence,658,N1,gc/L,1316,UK_SC_Site60_S11
UK_SC_Site60,2021/5/7,presence,658,N1,gc/L,1316,UK_SC_Site60_S12
UK_SC_Site60,2021/5/12,absence,0,N1,gc/L,1316,UK_SC_Site60_S13
UK_SC_Site60,2021/5/13,presence,4977.04418,N1,gc/L,1316,UK_SC_Site60_S14
UK_SC_Site60,2021/5/19,presence,3925.813833,N1,gc/L,1316,UK_SC_Site60_S15
UK_SC_Site60,2021/5/20,presence,658,N1,gc/L,1316,UK_SC_Site60_S16
UK_SC_Site60,2021/5/26,absence,0,N1,gc/L,1316,UK_SC_Site60_S17
UK_SC_Site60,2021/5/27,absence,0,N1,gc/L,1316,UK_SC_Site60_S18
UK_SC_Site60,2021/6/2,absence,0,N1,gc/L,1316,UK_SC_Site60_S19
UK_SC_Site60,2021/6/3,absence,0,N1,gc/L,1316,UK_SC_Site60_S20
UK_SC_Site60,2021/6/10,absence,0,N1,gc/L,1316,UK_SC_Site60_S21
UK_SC_Site60,2021/6/11,presence,2938.57198,N1,gc/L,1316,UK_SC_Site60_S22
UK_SC_Site60,2021/6/14,absence,0,N1,gc/L,1316,UK_SC_Site60_S23
UK_SC_Site60,2021/6/17,presence,658,N1,gc/L,1316,UK_SC_Site60_S24
UK_SC_Site60,2021/6/23,presence,10400.12057,N1,gc/L,1316,UK_SC_Site60_S25
UK_SC_Site60,2021/6/24,presence,14594.47091,N1,gc/L,1316,UK_SC_Site60_S26
UK_SC_Site60,2021/6/30,presence,15495.89797,N1,gc/L,1316,UK_SC_Site60_S27
UK_SC_Site60,2021/7/1,presence,73750.6543,N1,gc/L,1316,UK_SC_Site60_S28
UK_SC_Site60,2021/7/7,presence,40824.49162,N1,gc/L,1316,UK_SC_Site60_S29
UK_SC_Site60,2021/7/8,presence,10722.61882,N1,gc/L,1316,UK_SC_Site60_S30
UK_SC_Site60,2021/7/21,presence,11992.23834,N1,gc/L,1316,UK_SC_Site60_S31
UK_SC_Site60,2021/7/29,presence,17405.78578,N1,gc/L,1316,UK_SC_Site60_S32
UK_SC_Site60,2021/8/18,absence,0,N1,gc/L,1316,UK_SC_Site60_S33
UK_SC_Site60,2021/8/31,presence,15351.45363,N1,gc/L,1316,UK_SC_Site60_S34
UK_SC_Site60,2021/9/2,presence,80130.58478,N1,gc/L,1316,UK_SC_Site60_S35
UK_SC_Site60,2021/9/8,presence,135542.7814,N1,gc/L,1316,UK_SC_Site60_S36
UK_SC_Site60,2021/9/9,presence,67391.33333,N1,gc/L,1316,UK_SC_Site60_S37
UK_SC_Site60,2021/9/15,presence,35011.32513,N1,gc/L,1316,UK_SC_Site60_S38
UK_SC_Site60,2021/9/16,presence,54319.31912,N1,gc/L,1316,UK_SC_Site60_S39
UK_SC_Site60,2021/9/22,presence,21962.52954,N1,gc/L,1316,UK_SC_Site60_S40
UK_SC_Site60,2021/9/23,presence,41296.72908,N1,gc/L,1316,UK_SC_Site60_S41
UK_SC_Site60,2021/9/30,presence,658,N1,gc/L,1316,UK_SC_Site60_S42
UK_SC_Site60,2021/10/6,presence,658,N1,gc/L,1316,UK_SC_Site60_S43
UK_SC_Site60,2021/10/20,presence,9038.934536,N1,gc/L,1316,UK_SC_Site60_S44
